Date,Account,Description,Transaction Type,Symbol,Quantity,Price,Gross Amount,Commission,Net Amount
2017-12-11,RRSP,"Net Amount in Base from Forex Trade: 2,000 USD.CAD",Forex Trade Component,USD.CAD,"2,000.00",1.2845  CAD,-0.29,-2.57,-0.29
2017-12-11,RRSP,BANK OF AMERICA CORP,Buy,BAC,85,29.0400  USD,"-3,173.38",-1.29,"-3,174.66"
2017-12-06,RRSP,Electronic Fund Transfer,Deposit,-,-,-,"13,000.00",-,"13,000.00"
2017-12-05,TFSA,Balance of Monthly Minimum Fee for Nov 2017,Other Fee,-,-,-,-3.87,-,-3.87
2017-12-01,TFSA,SBUX (US8552441094) Cash Dividend USD 0.30000000 (Ordinary Dividend),Dividend,SBUX,-,-,20.94,-,20.94
2017-12-01,TFSA,SBUX (US8552441094) Cash Dividend USD 0.30000000 - US Tax,Foreign Tax Withholding,SBUX,-,-,-3.15,-,-3.15
2017-11-02,TFSA,Balance of Monthly Minimum Fee for Oct 2017,Other Fee,-,-,-,-1.62,-,-1.62
2017-10-04,TFSA,VANGUARD US TOTAL MARKET IND,Sell,VUN,-100,44.2800  CAD,"4,428.00",-1,"4,427.00"
2017-10-04,TFSA,VANGUARD US TOTAL MARKET IND,Sell,VUN,-25,44.2800  CAD,"1,107.00",-0.25,"1,106.75"
2017-10-04,TFSA,SHOPIFY INC - CLASS A,Buy,SHOP,40,137.0000  CAD,"-5,480.00",-1,"-5,481.00"
2017-09-30,TFSA,VUN (CA92206D1006) Cash Dividend CAD 0.14591700 (Ordinary Dividend),Dividend,VUN,-,-,33.56,-,33.56
2017-09-28,TFSA,"Net Amount in Base from Forex Trade: 2,400 USD.CAD",Forex Trade Component,USD.CAD,"2,400.00",1.2468  CAD,-12.34,-2.5,-12.34
2017-09-28,TFSA,JD.COM INC-ADR,Buy,JD,65,38.5189  USD,"-3,111.38",-1.24,"-3,112.63"
2017-09-27,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"3,000.00",-,"3,000.00"
2017-09-26,TFSA,FACEBOOK INC-A,Buy,FB,4,164.6000  USD,-812.79,-1.23,-814.03
2017-09-18,TFSA,NVDA(US67066G1040) Cash Dividend 0.14000000 USD per Share (Ordinary Dividend),Dividend,NVDA,-,-,2.75,-,2.75
2017-09-18,TFSA,NVDA(US67066G1040) Cash Dividend 0.14000000 USD per Share - US Tax,Foreign Tax Withholding,NVDA,-,-,-0.42,-,-0.42
2017-08-30,TFSA,SHOPIFY INC - CLASS A,Buy,SHOP,30,136.6800  CAD,"-4,100.40",-1,"-4,101.40"
2017-08-30,TFSA,"Net Amount in Base from Forex Trade: 2,470 USD.CAD",Forex Trade Component,USD.CAD,"2,470.00",1.2626  CAD,-3.99,-2.5,-3.99
2017-08-30,TFSA,AMAZON.COM INC,Buy,AMZN,2,966.2700  USD,"-2,438.87",-1.26,"-2,440.13"
2017-08-25,TFSA,SBUX (US8552441094) Cash Dividend USD 0.25000000 (Ordinary Dividend),Dividend,SBUX,-,-,17.16,-,17.16
2017-08-25,TFSA,SBUX (US8552441094) Cash Dividend USD 0.25000000 - US Tax,Foreign Tax Withholding,SBUX,-,-,-2.57,-,-2.57
2017-08-15,TFSA,"Net Amount in Base from Forex Trade: 4,000 USD.CAD",Forex Trade Component,USD.CAD,"4,000.00",1.2760  CAD,-4.18,-2.54,-4.18
2017-08-15,TFSA,FACEBOOK INC-A,Buy,FB,23,170.8400  USD,"-5,012.24",-1.28,"-5,013.52"
2017-08-13,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"4,000.00",-,"4,000.00"
2017-07-28,TFSA,"Net Amount in Base from Forex Trade: 3,000 USD.CAD",Forex Trade Component,USD.CAD,"3,000.00",1.2434  CAD,-2.51,-2.51,-2.51
2017-07-28,TFSA,STARBUCKS CORP,Buy,SBUX,55,54.4000  USD,"-3,720.25",-1.24,"-3,721.50"
2017-07-27,TFSA,CANOPY GROWTH CORP,Sell,WEED,-700,9.4000  CAD,"6,580.00",-7,"6,573.00"
2017-07-27,TFSA,CANOPY GROWTH CORP,Sell,WEED,-50,9.4000  CAD,470,-0.5,469.5
2017-07-25,TFSA,NVIDIA CORP,Buy,NVDA,16,165.0000  USD,"-3,302.11",-1.25,"-3,303.36"
2017-07-12,TFSA,NETFLIX INC,Sell,NFLX,-6,158.2411  USD,"1,210.64",-1.3,"1,209.34"
2017-07-12,TFSA,NETFLIX INC,Sell,NFLX,-7,157.5900  USD,"1,406.60",-1.31,"1,405.29"
2017-07-05,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"2,275.00",-,"2,275.00"
2017-06-30,TFSA,VUN (CA92206D1006) Cash Dividend CAD 0.17748100 (Ordinary Dividend),Dividend,VUN,-,-,40.82,-,40.82
2017-06-21,TFSA,AMD 21JUL17 13.0 C,Sell,AMD 170721C00013000,-1,1.1100  USD,147.99,-1.06,146.92
2017-06-21,TFSA,AMD 21JUL17 13.0 C,Sell,AMD 170721C00013000,-4,1.0400  USD,554.61,-6.92,547.69
2017-06-09,TFSA,AAPL 21JUL17 155.0 C,Buy,AAPL 170721C00155000,14,2.1500  USD,"-4,053.57",-24.38,"-4,077.95"
2017-06-09,TFSA,AAPL 21JUL17 155.0 C,Buy,AAPL 170721C00155000,6,2.1500  USD,"-1,737.24",-10.45,"-1,747.69"
2017-06-09,TFSA,AMD 21JUL17 13.0 C,Buy,AMD 170721C00013000,5,0.5900  USD,-397.28,-8.57,-405.85
2017-06-02,TFSA,Balance of Monthly Minimum Fee for May 2017,Other Fee,-,-,-,-0.05,-,-0.05
2017-06-01,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"2,275.00",-,"2,275.00"
2017-05-30,TFSA,CANOPY GROWTH CORP,Buy,WEED,50,7.6600  CAD,-383,-1,-384
2017-05-30,TFSA,CANOPY GROWTH CORP,Buy,WEED,200,7.6600  CAD,"-1,532.00",-1.5,"-1,533.50"
2017-05-10,TFSA,NVIDIA CORP,Sell,NVDA,-40,120.1300  USD,"6,561.98",-1.52,"6,560.47"
2017-05-03,TFSA,Balance of Monthly Minimum Fee for Apr 2017,Other Fee,-,-,-,-0.07,-,-0.07
2017-05-02,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"2,275.00",-,"2,275.00"
2017-04-12,TFSA,"Net Amount in Base from Forex Trade: 1,500 USD.CAD",Forex Trade Component,USD.CAD,"1,500.00",1.3267  CAD,-5.22,-2.67,-5.22
2017-04-12,TFSA,NETFLIX INC,Buy,NFLX,13,145.4000  USD,"-2,504.51",-1.32,"-2,505.84"
2017-04-04,TFSA,US Securities and Futures Value Bundle for Mar 2017,Other Fee,-,-,-,-13.32,-,-13.32
2017-04-04,TFSA,GST-HST US Securities and Futures Value Bundle for Mar 2017,Sales Tax,-,-,-,-1.73,-,-1.73
2017-03-31,TFSA,VUN (CA92206D1006) Cash Dividend CAD 0.16589600 (Ordinary Dividend),Dividend,VUN,-,-,38.16,-,38.16
2017-03-30,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"1,770.00",-,"1,770.00"
2017-03-22,TFSA,CANOPY GROWTH CORP,Buy,WEED,500,9.7800  CAD,"-4,890.00",-5,"-4,895.00"
2017-03-20,TFSA,NVIDIA CORP,Buy,NVDA,40,108.7086  USD,"-5,805.91",-1.34,"-5,807.24"
2017-03-10,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"3,000.00",-,"3,000.00"
2017-03-02,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"1,770.00",-,"1,770.00"
2017-03-02,TFSA,US Securities and Futures Value Bundle for Feb 2017,Other Fee,-,-,-,-13.3,-,-13.3
2017-03-02,TFSA,Balance of Monthly Minimum Fee for Feb 2017,Other Fee,-,-,-,-1.18,-,-1.18
2017-03-02,TFSA,GST-HST US Securities and Futures Value Bundle for Feb 2017,Sales Tax,-,-,-,-1.73,-,-1.73
2017-02-27,TFSA,AMAZON.COM INC,Buy,AMZN,7,844.9100  USD,"-7,795.14",-1.32,"-7,796.46"
2017-02-16,TFSA,AMAZON.COM INC,Sell,AMZN,-6,841.3500  USD,"6,598.37",-1.45,"6,596.92"
2017-02-03,TFSA,US Securities and Futures Value Bundle for Jan 2017,Other Fee,-,-,-,-13.03,-,-13.03
2017-02-03,TFSA,GST-HST US Securities and Futures Value Bundle for Jan 2017,Sales Tax,-,-,-,-1.69,-,-1.69
2017-01-24,TFSA,VANGUARD TOTAL STOCK MKT ETF,Sell,VTI,-89,117.5610  USD,"13,767.12",-1.63,"13,765.49"
2017-01-24,TFSA,AMAZON.COM INC,Buy,AMZN,6,821.2000  USD,"-6,483.21",-1.32,"-6,484.53"
2017-01-24,TFSA,VANGUARD US TOTAL MARKET IND,Buy,VUN,200,42.1000  CAD,"-8,420.00",-2,"-8,422.00"
2017-01-24,TFSA,VANGUARD US TOTAL MARKET IND,Buy,VUN,30,42.1000  CAD,"-1,263.00",-0.3,"-1,263.30"
2017-01-22,TFSA,Electronic Fund Transfer,Deposit,-,-,-,"5,000.00",-,"5,000.00"
2017-01-19,TFSA,VANGUARD TOTAL STOCK MKT ETF,Buy,VTI,89,116.7200  USD,"-13,835.88",-1.33,"-13,837.22"
2017-01-04,TFSA,US Securities and Futures Value Bundle for Dec 2016,Other Fee,-,-,-,-13.43,-,-13.43
2017-01-04,TFSA,GST-HST US Securities and Futures Value Bundle for Dec 2016,Sales Tax,-,-,-,-1.75,-,-1.75
2016-12-07,TFSA,ARDELYX INC,Sell,ARDX,-100,15.2000  USD,"2,011.57",-1.38,"2,010.18"
2016-12-07,TFSA,ARDELYX INC,Sell,ARDX,-100,15.2000  USD,"2,011.57",-0.06,"2,011.51"
2016-12-07,TFSA,ARDELYX INC,Sell,ARDX,-100,15.2000  USD,"2,011.57",-0.32,"2,011.24"
2016-12-07,TFSA,ARDELYX INC,Sell,ARDX,-100,15.2000  USD,"2,011.57",-0.59,"2,010.98"
2016-12-07,TFSA,ARDELYX INC,Sell,ARDX,-100,15.2000  USD,"2,011.57",-0.72,"2,010.85"
2016-12-02,TFSA,US Securities and Futures Value Bundle for Nov 2016,Other Fee,-,-,-,-13.44,-,-13.44
2016-12-02,TFSA,GST-HST US Securities and Futures Value Bundle for Nov 2016,Sales Tax,-,-,-,-1.75,-,-1.75
2016-12-01,TFSA,INTC (US4581401001) Cash Dividend USD 0.26000000 (Ordinary Dividend),Dividend,INTC,-,-,17.32,-,17.32
2016-12-01,TFSA,INTC(US4581401001) Choice Dividend 0.26000000 USD Distribution Value - US Tax,Foreign Tax Withholding,INTC,-,-,-2.6,-,-2.6
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,88,14.2500  USD,"-1,670.33",-1.33,"-1,671.66"
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,99,14.2500  USD,"-1,879.12",-,"-1,879.12"
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,100,14.2500  USD,"-1,898.10",-0.58,"-1,898.68"
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,2,14.2500  USD,-37.96,-0.01,-37.98
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,100,14.2500  USD,"-1,898.10",-0.67,"-1,898.77"
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,21,14.2500  USD,-398.6,-0.14,-398.74
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,32,14.2500  USD,-607.39,-0.21,-607.61
2016-12-01,TFSA,ARDELYX INC,Buy,ARDX,58,14.2500  USD,"-1,100.90",-0.39,"-1,101.28"
2016-11-17,TFSA,FACEBOOK INC-A,Sell,FB,-50,116.8310  USD,"7,900.11",-1.53,"7,898.58"
2016-11-16,TFSA,FACEBOOK INC-A,Buy,FB,35,115.0100  USD,"-5,412.49",-1.34,"-5,413.83"
2016-11-16,TFSA,FACEBOOK INC-A,Buy,FB,15,115.0100  USD,"-2,319.64",-,"-2,319.64"
2016-11-16,TFSA,"Net Amount in Base from Forex Trade: 3,000 USD.CAD",Forex Trade Component,USD.CAD,"3,000.00",1.3461  CAD,-7.19,-2.69,-7.19
2016-11-16,TFSA,CANOPY GROWTH CORP,Buy,CGC,200,14.6600  CAD,"-2,932.00",-2,"-2,934.00"
2016-11-16,TFSA,CANOPY GROWTH CORP,Sell,CGC,-100,15.9200  CAD,"1,592.00",-1,"1,591.00"
2016-11-16,TFSA,CANOPY GROWTH CORP,Sell,CGC,-100,17.3000  CAD,"1,730.00",-1,"1,729.00"
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,-1.35,94.63
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.01,191.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-15,14.3000  USD,287.92,-0.01,287.91
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.01,191.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,JETBLUE AIRWAYS CORP,Sell,JBLU,-30,18.3601  USD,739.34,-1.36,737.98
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.01,191.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-15,14.3000  USD,287.92,-0.01,287.91
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-15,14.3000  USD,287.92,-0.01,287.91
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,INTEL CORP,Sell,INTC,-50,34.5700  USD,"2,320.17",-1.4,"2,318.76"
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-30,14.3000  USD,575.85,-0.02,575.83
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.01,191.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.01,191.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,0,95.97
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.01,191.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-15,14.3000  USD,287.92,-0.08,287.85
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-5,14.3000  USD,95.97,-0.04,95.94
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-35,14.3000  USD,671.82,-0.26,671.57
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-15,14.3000  USD,287.92,-0.11,287.81
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-10,14.3000  USD,191.95,-0.07,191.88
2016-11-09,TFSA,ARDELYX INC,Sell,ARDX,-50,14.3000  USD,959.74,-0.36,959.38
2016-11-03,TFSA,US Securities and Futures Value Bundle for Oct 2016,Other Fee,-,-,-,-13.41,-,-13.41
2016-11-03,TFSA,GST-HST US Securities and Futures Value Bundle for Oct 2016,Sales Tax,-,-,-,-1.74,-,-1.74
2016-10-19,TFSA,ARDELYX INC,Buy,ARDX,200,13.3500  USD,"-3,501.17",-1.31,"-3,502.48"
2016-10-19,TFSA,ARDELYX INC,Buy,ARDX,125,13.3500  USD,"-2,188.23",-0.39,"-2,188.63"
2016-10-19,TFSA,ISHARES JAPAN FUNDAMENTAL IN,Sell,CJP,-300,12.2400  CAD,"3,672.00",-3,"3,669.00"
2016-10-19,TFSA,ISHARES JAPAN FUNDAMENTAL IN,Sell,CJP,-100,12.2500  CAD,"1,225.00",-1,"1,224.00"
2016-10-19,TFSA,ISHARES JAPAN FUNDAMENTAL IN,Sell,CJP,-50,12.2400  CAD,612,-0.5,611.5
2016-10-05,TFSA,US Securities and Futures Value Bundle for Sep 2016,Other Fee,-,-,-,-13.13,-,-13.13
2016-10-05,TFSA,Balance of Monthly Minimum Fee for Sep 2016,Other Fee,-,-,-,-3.94,-,-3.94
2016-10-05,TFSA,GST-HST US Securities and Futures Value Bundle for Sep 2016,Sales Tax,-,-,-,-1.71,-,-1.71
2016-09-02,TFSA,US Securities and Futures Value Bundle for Aug 2016,Other Fee,-,-,-,-13.1,-,-13.1
2016-09-02,TFSA,Balance of Monthly Minimum Fee for Aug 2016,Other Fee,-,-,-,-3.93,-,-3.93
2016-09-02,TFSA,GST-HST US Securities and Futures Value Bundle for Aug 2016,Sales Tax,-,-,-,-1.7,-,-1.7
2016-09-01,TFSA,INTC (US4581401001) Cash Dividend USD 0.26000000 (Ordinary Dividend),Dividend,INTC,-,-,17.03,-,17.03
2016-09-01,TFSA,INTC(US4581401001) Choice Dividend 0.26000000 USD Distribution Value - US Tax,Foreign Tax Withholding,INTC,-,-,-2.55,-,-2.55
2016-08-03,TFSA,US Securities and Futures Value Bundle for Jul 2016,Other Fee,-,-,-,-13.04,-,-13.04
2016-08-03,TFSA,GST-HST US Securities and Futures Value Bundle for Jul 2016,Sales Tax,-,-,-,-1.7,-,-1.7
2016-07-13,TFSA,ISHARES JAPAN FUNDAMENTAL IN,Buy,CJP,400,11.6000  CAD,"-4,640.00",-4,"-4,644.00"
2016-07-13,TFSA,ISHARES JAPAN FUNDAMENTAL IN,Buy,CJP,50,11.6000  CAD,-580,-0.5,-580.5
2016-07-13,TFSA,"Net Amount in Base from Forex Trade: 4,000 USD.CAD",Forex Trade Component,USD.CAD,"4,000.00",1.3074  CAD,-41.81,-2.61,-41.81
2016-07-13,TFSA,JETBLUE AIRWAYS CORP,Buy,JBLU,30,18.6000  USD,-724.06,-1.3,-725.36
2016-07-13,TFSA,INTEL CORP,Buy,INTC,50,34.9993  USD,"-2,270.75",-1.3,"-2,272.05"
2016-07-06,TFSA,Balance of Monthly Minimum Fee for Jun 2016,Other Fee,-,-,-,-3.88,-,-3.88
2016-06-03,TFSA,Toronto Stock Exchange Level I Non-Professional for May 2016,Other Fee,-,-,-,-9,-,-9
2016-06-03,TFSA,OPRA (US Options Exchanges) Non-Professional Level I for May 2016,Other Fee,-,-,-,-1.96,-,-1.96
2016-06-03,TFSA,NASDAQ Level I for May 2016,Other Fee,-,-,-,-1.96,-,-1.96
2016-06-03,TFSA,NYSE Level I for May 2016,Other Fee,-,-,-,-1.96,-,-1.96
2016-06-03,TFSA,Balance of Monthly Minimum Fee for May 2016,Other Fee,-,-,-,-3.93,-,-3.93
2016-06-03,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for May 2016,Sales Tax,-,-,-,-1.17,-,-1.17
2016-06-03,TFSA,GST-HST OPRA (US Options Exchanges) Non-Professional Level I for May 2016,Sales Tax,-,-,-,-0.25,-,-0.25
2016-06-03,TFSA,GST-HST NASDAQ Level I for May 2016,Sales Tax,-,-,-,-0.25,-,-0.25
2016-06-03,TFSA,GST-HST NYSE Level I for May 2016,Sales Tax,-,-,-,-0.25,-,-0.25
2016-05-04,TFSA,Toronto Stock Exchange Level I Non-Professional for Apr 2016,Other Fee,-,-,-,-9,-,-9
2016-05-04,TFSA,OPRA (US Options Exchanges) Non-Professional Level I for Apr 2016,Other Fee,-,-,-,-1.88,-,-1.88
2016-05-04,TFSA,NASDAQ Level I for Apr 2016,Other Fee,-,-,-,-1.88,-,-1.88
2016-05-04,TFSA,NYSE Level I for Apr 2016,Other Fee,-,-,-,-1.88,-,-1.88
2016-05-04,TFSA,Balance of Monthly Minimum Fee for Apr 2016,Other Fee,-,-,-,-3.77,-,-3.77
2016-05-04,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Apr 2016,Sales Tax,-,-,-,-1.17,-,-1.17
2016-05-04,TFSA,GST-HST OPRA (US Options Exchanges) Non-Professional Level I for Apr 2016,Sales Tax,-,-,-,-0.24,-,-0.24
2016-05-04,TFSA,GST-HST NASDAQ Level I for Apr 2016,Sales Tax,-,-,-,-0.24,-,-0.24
2016-05-04,TFSA,GST-HST NYSE Level I for Apr 2016,Sales Tax,-,-,-,-0.24,-,-0.24
2016-04-04,TFSA,Toronto Stock Exchange Level I Non-Professional for Mar 2016,Other Fee,-,-,-,-6,-,-6
2016-04-04,TFSA,US Options Level I Non-Professional for Mar 2016,Other Fee,-,-,-,-1.94,-,-1.94
2016-04-04,TFSA,NASDAQ Level I for Mar 2016,Other Fee,-,-,-,-1.94,-,-1.94
2016-04-04,TFSA,NYSE Level I for Mar 2016,Other Fee,-,-,-,-1.94,-,-1.94
2016-04-04,TFSA,Balance of Monthly Minimum Fee for Mar 2016,Other Fee,-,-,-,-3.89,-,-3.89
2016-04-04,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Mar 2016,Sales Tax,-,-,-,-0.78,-,-0.78
2016-04-04,TFSA,GST-HST US Options Level I Non-Professional for Mar 2016,Sales Tax,-,-,-,-0.25,-,-0.25
2016-04-04,TFSA,GST-HST NASDAQ Level I for Mar 2016,Sales Tax,-,-,-,-0.25,-,-0.25
2016-04-04,TFSA,GST-HST NYSE Level I for Mar 2016,Sales Tax,-,-,-,-0.25,-,-0.25
2016-03-03,TFSA,Toronto Stock Exchange Level I Non-Professional for Feb 2016,Other Fee,-,-,-,-6,-,-6
2016-03-03,TFSA,US Options Level I Non-Professional for Feb 2016,Other Fee,-,-,-,-2.03,-,-2.03
2016-03-03,TFSA,NASDAQ Level I for Feb 2016,Other Fee,-,-,-,-2.03,-,-2.03
2016-03-03,TFSA,NYSE Level I for Feb 2016,Other Fee,-,-,-,-2.03,-,-2.03
2016-03-03,TFSA,Balance of Monthly Minimum Fee for Feb 2016,Other Fee,-,-,-,-4.06,-,-4.06
2016-03-03,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Feb 2016,Sales Tax,-,-,-,-0.78,-,-0.78
2016-03-03,TFSA,GST-HST US Options Level I Non-Professional for Feb 2016,Sales Tax,-,-,-,-0.26,-,-0.26
2016-03-03,TFSA,GST-HST NASDAQ Level I for Feb 2016,Sales Tax,-,-,-,-0.26,-,-0.26
2016-03-03,TFSA,GST-HST NYSE Level I for Feb 2016,Sales Tax,-,-,-,-0.26,-,-0.26
2016-02-03,TFSA,Toronto Stock Exchange Level I Non-Professional for Jan 2016,Other Fee,-,-,-,-6,-,-6
2016-02-03,TFSA,US Options Level I Non-Professional for Jan 2016,Other Fee,-,-,-,-2.1,-,-2.1
2016-02-03,TFSA,NASDAQ Level I for Jan 2016,Other Fee,-,-,-,-2.1,-,-2.1
2016-02-03,TFSA,NYSE Level I for Jan 2016,Other Fee,-,-,-,-2.1,-,-2.1
2016-02-03,TFSA,Balance of Monthly Minimum Fee for Jan 2016,Other Fee,-,-,-,-4.19,-,-4.19
2016-02-03,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Jan 2016,Sales Tax,-,-,-,-0.78,-,-0.78
2016-02-03,TFSA,GST-HST US Options Level I Non-Professional for Jan 2016,Sales Tax,-,-,-,-0.27,-,-0.27
2016-02-03,TFSA,GST-HST NASDAQ Level I for Jan 2016,Sales Tax,-,-,-,-0.27,-,-0.27
2016-02-03,TFSA,GST-HST NYSE Level I for Jan 2016,Sales Tax,-,-,-,-0.27,-,-0.27
2016-01-06,TFSA,Toronto Stock Exchange Level I Non-Professional for Dec 2015,Other Fee,-,-,-,-6,-,-6
2016-01-06,TFSA,US Options Level I Non-Professional for Dec 2015,Other Fee,-,-,-,-2.08,-,-2.08
2016-01-06,TFSA,NASDAQ Level I for Dec 2015,Other Fee,-,-,-,-2.08,-,-2.08
2016-01-06,TFSA,NYSE Level I for Dec 2015,Other Fee,-,-,-,-2.08,-,-2.08
2016-01-06,TFSA,Balance of Monthly Minimum Fee for Dec 2015,Other Fee,-,-,-,-4.15,-,-4.15
2016-01-06,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Dec 2015,Sales Tax,-,-,-,-0.78,-,-0.78
2016-01-06,TFSA,GST-HST US Options Level I Non-Professional for Dec 2015,Sales Tax,-,-,-,-0.27,-,-0.27
2016-01-06,TFSA,GST-HST NASDAQ Level I for Dec 2015,Sales Tax,-,-,-,-0.27,-,-0.27
2016-01-06,TFSA,GST-HST NYSE Level I for Dec 2015,Sales Tax,-,-,-,-0.27,-,-0.27
2015-12-03,TFSA,Toronto Stock Exchange Level I Non-Professional for Nov 2015,Other Fee,-,-,-,-6,-,-6
2015-12-03,TFSA,US Options Level I Non-Professional for Nov 2015,Other Fee,-,-,-,-2,-,-2
2015-12-03,TFSA,NASDAQ Level I for Nov 2015,Other Fee,-,-,-,-2,-,-2
2015-12-03,TFSA,NYSE Level I for Nov 2015,Other Fee,-,-,-,-2,-,-2
2015-12-03,TFSA,Balance of Monthly Minimum Fee for Nov 2015,Other Fee,-,-,-,-4.01,-,-4.01
2015-12-03,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Nov 2015,Sales Tax,-,-,-,-0.78,-,-0.78
2015-12-03,TFSA,GST-HST US Options Level I Non-Professional for Nov 2015,Sales Tax,-,-,-,-0.26,-,-0.26
2015-12-03,TFSA,GST-HST NASDAQ Level I for Nov 2015,Sales Tax,-,-,-,-0.26,-,-0.26
2015-12-03,TFSA,GST-HST NYSE Level I for Nov 2015,Sales Tax,-,-,-,-0.26,-,-0.26
2015-11-03,TFSA,Toronto Stock Exchange Level I Non-Professional for Oct 2015,Other Fee,-,-,-,-6,-,-6
2015-11-03,TFSA,US Options Level I Non-Professional for Oct 2015,Other Fee,-,-,-,-1.96,-,-1.96
2015-11-03,TFSA,NASDAQ Level I for Oct 2015,Other Fee,-,-,-,-1.96,-,-1.96
2015-11-03,TFSA,NYSE Level I for Oct 2015,Other Fee,-,-,-,-1.96,-,-1.96
2015-11-03,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Oct 2015,Sales Tax,-,-,-,-0.78,-,-0.78
2015-11-03,TFSA,GST-HST US Options Level I Non-Professional for Oct 2015,Sales Tax,-,-,-,-0.25,-,-0.25
2015-11-03,TFSA,GST-HST NASDAQ Level I for Oct 2015,Sales Tax,-,-,-,-0.25,-,-0.25
2015-11-03,TFSA,GST-HST NYSE Level I for Oct 2015,Sales Tax,-,-,-,-0.25,-,-0.25
2015-10-29,TFSA,SOLARCITY CORP,Sell,SCTY,-80,31.7700  USD,"3,347.80",-1.38,"3,346.42"
2015-10-21,TFSA,SOLARCITY CORP,Buy,SCTY,80,39.9600  USD,"-4,200.28",-1.31,"-4,201.59"
2015-10-02,TFSA,Toronto Stock Exchange Level I Non-Professional for Sep 2015,Other Fee,-,-,-,-6,-,-6
2015-10-02,TFSA,US Options Level I Non-Professional for Sep 2015,Other Fee,-,-,-,-2,-,-2
2015-10-02,TFSA,NASDAQ Level I for Sep 2015,Other Fee,-,-,-,-2,-,-2
2015-10-02,TFSA,NYSE Level I for Sep 2015,Other Fee,-,-,-,-2,-,-2
2015-10-02,TFSA,GST-HST Toronto Stock Exchange Level I Non-Professional for Sep 2015,Sales Tax,-,-,-,-0.78,-,-0.78
2015-10-02,TFSA,GST-HST US Options Level I Non-Professional for Sep 2015,Sales Tax,-,-,-,-0.26,-,-0.26
